ids	RSBA7	RSBDBR229	RSCFB2957	RSGMI1000	RSK60	RSMOLK2	RSPSI07	RSPSS4	RSR24	RSRUN2340	RSUW551
M_dscl_c	1	1	1	1	1	1	1	1	1	1	1
M_dtbt_c	1	1	1	1	1	1	1	1	1	1	1
M_dtdp4addg_c	1	1	1	1	1	1	1	1	1	1	1
M_dtdp4d6dg_c	1	1	1	1	1	1	1	1	1	1	1
M_dtdp4d6dm_c	1	1	1	1	1	1	1	1	1	1	1
M_dtdp_c	1	1	1	1	1	1	1	1	1	1	1
M_dtdpglu_c	1	1	1	1	1	1	1	1	1	1	1
M_dtdprmn_c	1	1	1	1	1	1	1	1	1	1	1
M_dtgcl_c	1	1	1	1	1	0	1	1	1	1	1
M_dtmp_c	1	1	1	1	1	1	1	1	1	1	1
M_dttp_c	1	1	1	1	1	1	1	1	1	1	1
M_dudp_c	1	1	1	1	1	1	1	1	1	1	1
M_dump_c	1	1	1	1	1	1	1	1	1	1	1
M_duri_c	1	1	1	1	1	1	1	1	1	1	1
M_dutp_c	1	1	1	1	1	1	1	1	1	1	1
M_dxyl5p_c	1	1	1	1	1	1	1	1	1	1	1
M_e4hglu_c	1	1	1	1	1	1	1	1	1	1	1
M_e4p_c	1	1	1	1	1	1	1	1	1	1	1
M_egmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_eig3p_c	1	1	1	1	1	1	1	1	1	1	1
M_enter_c	1	1	1	1	1	1	1	1	1	1	1
M_enter_p	1	1	1	1	1	1	1	1	1	1	1
M_epmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_epoxq34tRNA_c	1	1	1	1	1	1	1	1	1	1	1
M_erthrs_c	0	0	1	0	0	0	0	0	0	0	0
M_esclt_e	1	1	1	1	1	1	1	1	1	1	1
M_esclt_p	1	1	1	1	1	1	1	1	1	1	1
M_etfox_c	1	1	1	1	1	1	1	1	1	1	1
M_etfrd_c	1	1	1	1	1	1	1	1	1	1	1
M_etha_c	1	1	1	1	1	1	1	1	1	1	1
M_etha_e	1	1	1	1	1	1	1	1	1	1	1
M_etha_p	1	1	1	1	1	1	1	1	1	1	1
M_ethlam_c	0	1	0	1	1	1	1	1	1	0	1
M_ethnit_c	1	1	1	1	1	1	1	1	1	1	1
M_ethso3_c	1	1	1	1	1	1	1	1	1	1	1
M_ethso3_e	1	1	1	1	1	1	1	1	1	1	1
M_ethso3_p	1	1	1	1	1	1	1	1	1	1	1
M_etle_c	1	1	1	1	1	1	1	1	1	1	1
M_etle_e	1	1	1	1	1	1	1	1	1	1	1
M_etle_p	1	1	1	1	1	1	1	1	1	1	1
M_etoh_c	1	1	1	1	1	1	1	1	1	1	1
M_f1p_c	1	1	1	1	1	1	1	1	1	1	1
M_f6p_c	1	1	1	1	1	1	1	1	1	1	1
M_f_c	1	1	1	1	1	1	1	1	1	1	1
M_f_p	1	1	1	1	1	1	1	1	1	1	1
M_fad_c	1	1	1	1	1	1	1	1	1	1	1
M_fadh2_c	1	1	1	1	1	1	1	1	1	1	1
M_fald_c	1	1	1	1	1	1	1	1	1	1	1
M_fald_e	1	1	1	1	1	1	1	1	1	1	1
M_fald_p	1	1	1	1	1	1	1	1	1	1	1
M_fbac_kt_c	1	1	1	1	1	1	1	1	1	1	1
M_fbac_kt_p	0	0	0	1	0	1	0	1	0	0	1
M_fcmcbtt_c	0	1	0	0	0	1	1	0	1	0	1
M_fcmcbtt_p	0	1	0	0	0	1	1	0	1	0	1
M_fdox_c	1	1	1	1	1	1	1	1	1	1	1
M_fdp_c	1	1	1	1	1	1	1	1	1	1	1
M_fdred_c	1	1	1	1	1	1	1	1	1	1	1
M_fe2_c	1	1	1	1	1	1	1	1	1	1	1
M_fe2_e	1	1	1	1	1	1	1	1	1	1	1
M_fe2_p	1	1	1	1	1	1	1	1	1	1	1
M_fe2ohcl_c	1	1	1	1	1	1	1	1	1	1	1
M_fe3_c	1	1	1	1	1	1	1	1	1	1	1
M_fe3_e	1	1	1	1	1	1	1	1	1	1	1
M_fe3_p	1	1	1	1	1	1	1	1	1	1	1
M_fe3dcit_c	0	1	0	0	0	1	1	0	1	0	1
M_fe3dcit_p	0	1	0	0	0	1	1	0	1	0	1
M_fe3dhbzs3_c	0	0	0	0	0	0	0	0	1	0	0
M_fe3dhbzs3_p	0	0	0	0	0	0	0	0	1	0	0
M_fe3hox_c	0	0	0	0	0	0	0	0	1	0	0
M_fe3hox_p	0	0	0	0	0	0	0	0	1	0	0
M_fe3mcbtt_c	0	1	0	0	0	1	1	0	1	0	1
M_fe3mcbtt_p	0	1	0	0	0	1	1	0	1	0	1
M_fe3mccdn_c	1	1	1	1	1	1	1	1	1	1	1
M_fe3mccdn_e	1	1	1	1	1	1	1	1	1	1	1
M_fe3mccdn_p	1	1	1	1	1	1	1	1	0	1	1
M_fe_c	1	0	1	0	1	1	0	0	0	1	1
M_fe_e	1	0	1	0	1	1	0	0	0	1	1
M_fe_p	1	0	1	0	1	1	0	0	0	1	1
M_fecrm_c	1	1	1	1	1	1	1	1	1	1	1
M_fecrm_e	1	1	1	1	1	1	1	1	1	1	1
M_fecrm_p	1	1	1	1	1	1	1	1	1	1	1
M_fecrm_un_c	1	1	1	1	1	1	1	1	1	1	1
M_fecrm_un_e	1	1	1	1	1	1	1	1	1	1	1
M_fecrm_un_p	1	1	1	1	1	1	1	1	1	1	1
M_feenter_c	0	0	0	0	0	0	0	0	1	0	0
M_feenter_p	0	0	0	0	0	0	0	0	1	0	0
M_feoxam_c	0	1	0	0	0	1	1	0	1	0	1
M_feoxam_p	0	1	0	0	0	1	1	0	1	0	1
M_fer_c	1	1	1	1	1	1	1	1	1	1	1
M_fer_e	1	1	1	1	1	1	1	1	1	1	1
M_fer_p	1	1	1	1	1	1	1	1	1	1	1
M_ferulcoa_c	1	0	1	1	0	1	1	1	1	1	1
M_fgam_c	1	1	1	1	1	1	1	1	1	1	1
M_ficytc_c	1	1	1	1	1	1	1	1	1	1	1
M_fmet_pept_c	1	1	1	1	1	1	1	1	1	1	1
M_fmettrna_c	1	1	1	1	1	1	1	1	1	1	1
M_fmn_c	1	1	1	1	1	1	1	1	1	1	1
M_fmnh2_c	1	1	1	1	1	1	1	1	1	1	1
M_focytc_c	1	1	1	1	1	1	1	1	1	1	1
M_fol_c	1	1	1	1	1	1	1	1	1	1	1
M_for_c	1	1	1	1	1	1	1	1	1	1	1
M_for_e	1	1	1	1	1	1	1	1	1	1	1
M_for_p	1	1	1	1	1	1	1	1	1	1	1
M_forglu_c	1	1	1	1	1	1	1	1	1	1	1
M_fpram_c	1	1	1	1	1	1	1	1	1	1	1
M_fprica_c	1	1	1	1	1	1	1	1	1	1	1
M_frdp_c	1	1	1	1	1	1	1	1	1	1	1
M_frmd_c	1	1	1	1	1	1	1	1	1	1	1
M_fru_c	1	1	1	1	1	1	1	1	1	1	1
M_fru_e	1	1	1	1	1	1	1	1	1	1	1
M_fru_p	1	1	1	1	1	1	1	1	1	1	1
M_fsalac_c	1	1	1	1	1	0	1	1	1	1	1
M_fum_c	1	1	1	1	1	1	1	1	1	1	1
M_fum_e	1	1	1	1	1	1	1	1	1	1	1
M_fum_p	1	1	1	1	1	1	1	1	1	1	1
M_fumpyr_c	1	1	1	1	1	1	1	1	1	1	1
M_fusa_e	1	1	1	1	1	1	1	1	1	1	1
M_fusa_p	1	1	1	1	1	1	1	1	1	1	1
M_fusar_e	1	1	1	1	1	1	1	1	1	1	1
M_fusar_p	1	1	1	1	1	1	1	1	1	1	1
M_g15l_p	1	1	1	1	1	1	1	1	1	1	1
M_g15lac_c	1	1	1	1	1	1	1	1	1	1	1
M_g1p_c	1	1	1	1	1	1	1	1	1	1	1
M_g3p_c	1	1	1	1	1	1	1	1	1	1	1
M_g3pc_c	1	1	1	1	1	1	1	1	1	1	1
M_g3pc_e	1	1	1	1	1	1	1	1	1	1	1
M_g3pc_p	1	1	1	1	1	1	1	1	1	1	1
M_g3pe_c	1	1	1	1	1	1	1	1	1	1	1
M_g3pe_e	1	1	1	1	1	1	1	1	1	1	1
M_g3pe_p	1	1	1	1	1	1	1	1	1	1	1
M_g3pg_c	1	1	1	1	1	1	1	1	1	1	1
M_g3pg_e	1	1	1	1	1	1	1	1	1	1	1
M_g3pg_p	1	1	1	1	1	1	1	1	1	1	1
M_g3pi_c	1	1	1	1	1	1	1	1	1	1	1
M_g3pi_e	1	1	1	1	1	1	1	1	1	1	1
M_g3pi_p	1	1	1	1	1	1	1	1	1	1	1
M_g3ps_c	1	1	1	1	1	1	1	1	1	1	1
M_g3ps_e	1	1	1	1	1	1	1	1	1	1	1
M_g3ps_p	1	1	1	1	1	1	1	1	1	1	1
M_g6p_A_c	1	1	1	1	1	1	1	1	1	1	1
M_g6p_B_c	1	1	1	1	1	1	1	1	1	1	1
M_g6p_c	1	1	1	1	1	1	1	1	1	1	1
M_gal1p_c	1	1	1	1	1	1	1	1	1	1	1
M_gal_c	1	1	1	1	1	1	1	1	1	1	1
M_gal_e	1	1	1	1	1	1	1	1	1	1	1
M_gal_p	1	1	1	1	1	1	1	1	1	1	1
M_galct__D_c	1	1	1	1	1	1	1	1	1	1	1
M_galct__D_e	1	1	1	1	1	1	1	1	1	1	1
M_galct__D_p	1	1	1	1	1	1	1	1	1	1	1
M_galctn__D_c	1	1	1	1	1	1	1	1	1	1	1
M_galctn__D_e	1	1	1	1	1	1	1	1	1	1	1
M_galctn__D_p	1	1	1	1	1	1	1	1	1	1	1
M_gallate_c	1	1	1	1	1	1	1	1	1	1	1
M_galt_c	1	1	1	1	1	1	1	1	1	1	1
M_galt_e	1	1	1	1	1	1	1	1	1	1	1
M_galt_p	1	1	1	1	1	1	1	1	1	1	1
M_galur2u_e	1	1	1	1	1	1	1	1	1	1	1
M_galur3u_e	1	1	1	1	1	1	1	1	1	1	1
M_galur_c	1	1	1	1	1	1	1	1	1	1	1
M_galur_e	1	1	1	1	1	1	1	1	1	1	1
M_galur_p	1	1	1	1	1	1	1	1	1	1	1
M_gam1p_c	1	1	1	1	1	1	1	1	1	1	1
M_gam6p_c	1	1	1	1	1	1	1	1	1	1	1
M_gar_c	1	1	1	1	1	1	1	1	1	1	1
M_gbbtn_c	1	1	1	1	1	1	1	1	1	1	1
M_gcald_c	1	1	1	1	1	1	1	1	1	1	1
M_gcarmclc_c	0	1	0	0	0	0	1	0	0	0	0
M_gcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_gdbtal_c	1	1	1	1	1	1	1	1	1	1	1
M_gdp4d6dm_c	0	0	0	0	0	0	1	0	0	0	0
M_gdp6dm_c	0	0	0	0	0	0	1	0	0	0	0
M_gdp_c	1	1	1	1	1	1	1	1	1	1	1
M_gdpddman_c	0	0	0	0	0	0	1	0	0	0	0
M_gdpdrhmn_c	0	0	0	0	0	0	1	0	0	0	0
M_gdpmann_c	0	0	0	0	0	0	1	0	0	0	0
M_gdptp_c	1	1	1	1	1	1	1	1	1	1	1
M_gensa_c	1	1	1	1	1	1	1	1	1	1	1
M_gentscoa_c	1	1	1	1	1	1	1	1	1	1	1
M_gg4abut_c	1	1	1	1	1	1	1	1	1	1	1
M_ggbutal_c	1	1	1	1	1	1	1	1	1	1	1
M_ggptrc_c	1	1	1	1	1	1	1	1	1	1	1
M_ghb_c	1	1	1	1	1	1	1	1	1	1	1
M_gl1coa_c	1	1	1	1	1	1	1	1	1	1	1
M_glc__D_c	1	1	1	1	1	1	1	1	1	1	1
M_glc__D_e	1	1	1	1	1	1	1	1	1	1	1
M_glc__D_p	1	1	1	1	1	1	1	1	1	1	1
M_glcn_c	1	1	1	1	1	1	1	1	1	1	1
M_glcn_e	1	1	1	1	1	1	1	1	1	1	1
M_glcn_p	1	1	1	1	1	1	1	1	1	1	1
M_glcr_c	1	1	1	1	1	1	1	1	1	1	1
M_glcr_e	1	1	1	1	1	1	1	1	1	1	1
M_glcr_p	1	1	1	1	1	1	1	1	1	1	1
M_glcur_c	1	1	1	1	1	1	1	1	1	1	1
M_glcur_e	1	1	1	1	1	1	1	1	1	1	1
M_glcur_p	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_ala_L_c	1	0	1	1	1	1	1	1	1	0	1
M_gln_L_c	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_cys_L_c	1	0	1	1	1	1	1	1	1	0	1
M_gln_L_glu_L_c	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_glu_L_e	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_glu_L_p	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_gly_c	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_gly_e	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_gly_p	1	1	1	1	1	1	1	1	1	1	1
M_gln_L_val_L_c	1	0	1	1	1	1	1	1	1	0	1
M_gln__L_c	1	1	1	1	1	1	1	1	1	1	1
M_gln__L_e	1	1	1	1	1	1	1	1	1	1	1
M_gln__L_p	1	1	1	1	1	1	1	1	1	1	1
M_glntrna_c	1	1	1	1	1	1	1	1	1	1	1
M_glu1sa_c	1	1	1	1	1	1	1	1	1	1	1
M_glu5p_c	1	1	1	1	1	1	1	1	1	1	1
M_glu5sa_c	1	1	1	1	1	1	1	1	1	1	1
M_glu_D_p	1	1	1	1	1	1	1	1	1	1	1
M_glu_L_c	1	1	1	1	1	1	1	1	1	1	1
M_glu_L_p	1	1	1	1	1	1	1	1	1	1	1
M_glu__D_c	1	1	1	1	1	1	1	1	1	1	1
M_glu__D_e	1	1	1	1	1	1	1	1	1	1	1
M_glu__L_c	1	1	1	1	1	1	1	1	1	1	1
M_glu__L_e	1	1	1	1	1	1	1	1	1	1	1
M_glu__L_p	1	1	1	1	1	1	1	1	1	1	1
M_glucan_c	1	1	1	1	1	1	1	1	1	1	1
M_glucan_p	1	1	1	1	1	1	1	1	1	1	1
M_glucys_c	1	1	1	1	1	1	1	1	1	1	1
M_glutcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_glutrna_asp_c	1	1	1	1	1	1	1	1	1	1	1
M_glutrna_c	1	1	1	1	1	1	1	1	1	1	1
M_glx_c	1	1	1	1	1	1	1	1	1	1	1
M_gly_c	1	1	1	1	1	1	1	1	1	1	1
M_gly_e	1	1	1	1	1	1	1	1	1	1	1
M_gly_gln_L_p	1	1	1	1	1	1	1	1	1	1	1
M_gly_gln__L_c	1	1	1	1	1	1	1	1	1	1	1
M_gly_gln__L_e	1	1	1	1	1	1	1	1	1	1	1
M_gly_p	1	1	1	1	1	1	1	1	1	1	1
M_glyald_c	1	1	1	1	1	1	1	1	1	1	1
M_glyb_c	1	1	1	1	1	1	1	1	1	1	1
M_glyb_e	1	1	1	1	1	1	1	1	1	1	1
M_glyb_p	1	1	1	1	1	1	1	1	1	1	1
M_glyc2p_c	1	1	1	1	1	1	1	1	1	1	1
M_glyc2p_e	1	1	1	1	1	1	1	1	1	1	1
M_glyc2p_p	1	1	1	1	1	1	1	1	1	1	1
M_glyc3p_c	1	1	1	1	1	1	1	1	1	1	1
M_glyc3p_e	1	1	1	1	1	1	1	1	1	1	1
M_glyc3p_p	1	1	1	1	1	1	1	1	1	1	1
M_glyc__R_c	1	1	1	1	1	1	1	1	1	1	1
M_glyc__R_e	1	1	1	1	1	1	1	1	1	1	1
M_glyc__R_p	1	1	1	1	1	1	1	1	1	1	1
M_glyc_c	1	1	1	1	1	1	1	1	1	1	1
M_glyc_e	1	1	1	1	1	1	1	1	1	1	1
M_glyc_p	1	1	1	1	1	1	1	1	1	1	1
M_glyceryl_prolpp_c	1	1	1	1	1	1	1	1	1	1	1
M_glyclt_c	1	1	1	1	1	1	1	1	1	1	1
M_glyclt_e	1	1	1	1	1	1	1	1	1	1	1
M_glyclt_p	1	1	1	1	1	1	1	1	1	1	1
M_glycogen_c	1	1	1	1	1	1	1	1	1	1	1
M_glycolate_c	1	1	1	1	1	1	1	1	1	1	1
M_glytrna_c	1	1	1	1	1	1	1	1	1	1	1
M_gmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_gmhep17bp_c	1	1	1	1	1	1	1	1	1	1	1
M_gmhep1p_c	1	1	1	1	1	1	1	1	1	1	1
M_gmhep7p_c	1	1	1	1	1	1	1	1	1	1	1
M_gmp_c	1	1	1	1	1	1	1	1	1	1	1
M_gnid_c	1	1	1	1	1	1	1	1	1	1	1
M_gnid_e	1	1	1	1	1	1	1	1	1	1	1
M_gnid_p	1	1	1	1	1	1	1	1	1	1	1
M_gp4g_c	1	1	1	1	1	1	1	1	1	1	1
M_grdp_c	1	1	1	1	1	1	1	1	1	1	1
M_grxox_c	1	1	1	1	1	1	1	1	1	1	1
M_grxrd_c	1	1	1	1	1	1	1	1	1	1	1
M_gsn_c	1	1	1	1	1	1	1	1	1	1	1
M_gsn_e	1	1	1	1	1	1	1	1	1	1	1
M_gsn_p	1	1	1	1	1	1	1	1	1	1	1
M_gthds_c	0	0	1	1	1	0	0	1	1	0	0
M_gthox_c	1	1	1	1	1	1	1	1	1	1	1
M_gthox_e	1	1	1	1	1	1	1	1	1	1	1
M_gthox_p	1	1	1	1	1	1	1	1	1	1	1
M_gthrd_c	1	1	1	1	1	1	1	1	1	1	1
M_gthrd_e	1	1	1	1	1	1	1	1	1	1	1
M_gthrd_p	1	1	1	1	1	1	1	1	1	1	1
M_gtp_c	1	1	1	1	1	1	1	1	1	1	1
M_gua34tRNA_c	1	1	1	1	1	1	1	1	1	1	1
M_gua_c	1	1	1	1	1	1	1	1	1	1	1
M_gua_p	1	1	1	1	1	1	1	1	1	1	1
M_h2_c	1	1	1	1	1	1	1	1	1	1	1
M_h2mb4p_c	1	1	1	1	1	1	1	1	1	1	1
M_h2o2_c	1	1	1	1	1	1	1	1	1	1	1
M_h2o2_e	1	1	1	1	1	1	1	1	1	1	1
M_h2o2_p	1	1	1	1	1	1	1	1	1	1	1
M_h2o_c	1	1	1	1	1	1	1	1	1	1	1
M_h2o_e	1	1	1	1	1	1	1	1	1	1	1
M_h2o_p	1	1	1	1	1	1	1	1	1	1	1
M_h2s_c	1	1	1	1	1	1	1	1	1	1	1
M_h2s_e	1	1	1	1	1	1	1	1	1	1	1
M_h2s_p	1	1	1	1	1	1	1	1	1	1	1
M_hLkynr_c	1	1	1	1	1	1	1	1	1	1	1
M_h_c	1	1	1	1	1	1	1	1	1	1	1
M_h_e	1	1	1	1	1	1	1	1	1	1	1
M_h_p	1	1	1	1	1	1	1	1	1	1	1
M_hatrz_c	0	1	0	1	1	1	1	1	1	0	1
M_hbzal_c	1	1	1	1	1	1	1	1	1	1	1
M_hcchccoa_c	1	1	1	1	1	0	1	1	1	0	0
M_hcl_c	1	1	1	0	1	1	1	0	0	0	1
M_hco3_c	1	1	1	1	1	1	1	1	1	1	1
M_hco3_p	1	1	1	1	1	1	1	1	1	1	1
M_hcys__L_c	1	1	1	1	1	1	1	1	1	1	1
M_hcyst_c	1	1	1	1	1	0	1	1	1	1	1
M_hdca_c	1	1	1	1	1	1	1	1	1	1	1
M_hdca_e	1	1	1	1	1	1	1	1	1	1	1
M_hdca_p	1	1	1	1	1	1	1	1	1	1	1
M_hdcap_c	1	1	1	1	1	1	1	1	1	1	1
M_hdcea_e	1	1	1	1	1	1	1	1	1	1	1
M_hdcea_p	1	1	1	1	1	1	1	1	1	1	1
M_hdceap_c	1	1	1	1	1	1	1	1	1	1	1
M_hdcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_hdd2coa_c	1	1	1	1	1	1	1	1	1	1	1
M_hdeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_hemeA__1_c	1	1	1	1	1	1	1	1	1	1	1
M_hemeO_c	1	1	1	1	1	1	1	1	1	1	1
M_hepthslac_e	1	1	1	1	1	1	1	1	1	1	1
M_hepthslac_p	1	1	1	1	1	1	1	1	1	1	1
M_hexACP_c	1	1	1	1	1	1	1	1	1	1	1
M_hexhslac_c	1	1	1	1	1	1	1	1	1	1	1
M_hexhslac_e	1	1	1	1	1	1	1	1	1	1	1
M_hexhslac_p	1	1	1	1	1	1	1	1	1	1	1
M_hg2_c	1	1	1	1	1	1	1	1	1	1	1
M_hg2_e	1	1	1	1	1	1	1	1	1	1	1
M_hg2_p	1	1	1	1	1	1	1	1	1	1	1
M_hgbam_c	1	0	1	1	1	1	1	1	1	1	1
M_hgbyr_c	1	0	1	1	1	1	1	1	1	1	1
M_hgcoa_c	1	1	1	1	1	0	1	1	1	1	1
M_hgentis_c	1	1	1	1	1	1	1	1	1	1	1
M_hgmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_his_L_ala_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_c	1	1	1	1	1	1	1	1	1	1	1
M_his_L_gly_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_his_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_leu_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_met_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_p	1	1	1	1	1	1	1	1	1	1	1
M_his_L_ser_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_thr_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his_L_val_L_c	1	0	1	1	1	1	1	1	1	0	1
M_his__L_c	1	1	1	1	1	1	1	1	1	1	1
M_his__L_e	1	1	1	1	1	1	1	1	1	1	1
M_his__L_p	1	1	1	1	1	1	1	1	1	1	1
M_hisp_c	1	1	1	1	1	1	1	1	1	1	1
M_hista_c	1	1	1	1	1	1	1	1	1	1	1
M_histd_c	1	1	1	1	1	1	1	1	1	1	1
M_histrna_c	1	1	1	1	1	1	1	1	1	1	1
M_hivcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_hkdolipa_c	1	1	1	1	1	1	1	1	1	1	1
M_hkndd_c	1	1	1	1	1	1	1	1	1	1	1
M_hkntd_c	1	1	1	1	1	1	1	1	1	1	1
M_hkolipa_c	1	1	1	1	1	1	1	1	1	1	1
M_hmbil_c	1	1	1	1	1	1	1	1	1	1	1
M_hmgcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_hmgth_c	1	1	1	1	1	1	1	1	1	1	1
M_hmnapth_c	1	1	1	1	1	1	1	1	1	1	1
M_hnapoxen_c	1	1	1	1	1	1	1	1	1	1	1
M_hno2_c	1	1	1	1	1	1	1	1	1	1	1
M_hodhiyb2e_c	1	1	1	1	1	1	1	1	1	1	1
M_hodhiybe_c	1	1	1	1	1	1	1	1	1	1	1
M_hom__L_c	1	1	1	1	1	1	1	1	1	1	1
M_hom__L_e	1	1	1	1	1	1	1	1	1	1	1
M_hom__L_p	1	1	1	1	1	1	1	1	1	1	1
M_houdic_c	1	1	1	1	1	1	1	1	1	1	1
M_hpa4gly_c	1	1	1	1	1	1	1	1	1	1	1
M_hpa_c	1	1	1	1	1	1	1	1	1	1	1
M_hpa_e	1	1	1	1	1	1	1	1	1	1	1
M_hpa_p	1	1	1	1	1	1	1	1	1	1	1
M_hpal_c	1	1	1	1	1	1	1	1	1	1	1
M_hpdca_c	1	1	1	1	1	1	1	1	1	1	1
M_hpdcal_c	1	1	1	1	1	1	1	1	1	1	1
M_hphead_e	0	1	1	1	1	1	1	1	1	1	1
M_hpimcoa_c	1	1	1	1	1	0	1	1	1	1	1
M_hpmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_hppr_c	0	1	0	0	0	0	1	0	1	0	0
M_hpyr_c	1	1	1	1	1	1	1	1	1	1	1
M_hqn_c	1	1	1	1	1	1	1	1	1	1	1
M_hslac_e	1	1	1	1	1	1	1	1	1	1	1
M_hslac_p	1	1	1	1	1	1	1	1	1	1	1
M_hsulpob_c	1	1	1	1	1	1	1	1	1	1	1
M_ht5p_c	1	1	1	1	1	1	1	1	1	1	1
M_hx2coa_c	1	1	1	1	1	1	1	1	1	1	1
M_hxa_c	1	1	1	1	1	1	1	1	1	1	1
M_hxa_e	1	1	1	1	1	1	1	1	1	1	1
M_hxa_p	1	1	1	1	1	1	1	1	1	1	1
M_hxal_c	1	1	1	1	1	1	1	1	1	1	1
M_hxan_c	1	1	1	1	1	1	1	1	1	1	1
M_hxan_e	1	1	1	1	1	1	1	1	1	1	1
M_hxan_p	1	1	1	1	1	1	1	1	1	1	1
M_hxcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_hxdcal_c	1	1	1	1	1	1	1	1	1	1	1
M_iad_c	1	1	1	1	1	1	1	1	1	1	1
M_iad_e	1	1	1	1	1	1	1	1	1	1	1
M_iad_p	1	1	1	1	1	1	1	1	1	1	1
M_iasp_c	1	1	1	1	1	1	1	1	1	1	1
M_ibcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_icit_c	1	1	1	1	1	1	1	1	1	1	1
M_icit_p	1	1	1	1	1	1	1	1	1	1	1
M_id3acald_c	1	1	1	1	1	1	1	1	1	1	1
M_id3acald_e	1	1	1	1	1	1	1	1	1	1	1
M_id3acald_p	1	1	1	1	1	1	1	1	1	1	1
M_idlac_c	1	1	1	1	1	1	1	1	1	1	1
M_idon__L_c	1	1	1	1	1	1	1	1	1	1	1
M_idon__L_e	1	1	1	1	1	1	1	1	1	1	1
M_idon__L_p	1	1	1	1	1	1	1	1	1	1	1
M_idp_c	1	1	1	1	1	1	1	1	1	1	1
M_igly_c	1	1	1	1	1	1	1	1	1	1	1
M_ile_L_c	1	1	1	1	1	1	1	1	1	1	1
M_ile_L_p	1	1	1	1	1	1	1	1	1	1	1
M_ile__L_c	1	1	1	1	1	1	1	1	1	1	1
M_ile__L_e	1	1	1	1	1	1	1	1	1	1	1
M_ile__L_p	1	1	1	1	1	1	1	1	1	1	1
M_iletrna_c	1	1	1	1	1	1	1	1	1	1	1
M_im4ac_c	1	1	1	1	1	1	1	1	1	1	1
M_im4act_c	1	1	1	1	1	1	1	1	1	1	1
M_imacp_c	1	1	1	1	1	1	1	1	1	1	1
M_imp_c	1	1	1	1	1	1	1	1	1	1	1
M_incbase_c	1	1	1	1	1	1	1	1	1	1	1
M_ind3ac_c	1	1	1	1	1	1	1	1	1	1	1
M_ind3ac_e	1	1	1	1	1	1	1	1	1	1	1
M_ind3ac_p	1	1	1	1	1	1	1	1	1	1	1
M_ind3acnl_c	1	1	1	1	1	1	1	1	1	1	1
M_ind3acnl_e	1	1	1	1	1	1	1	1	1	1	1
M_ind3acnl_p	1	1	1	1	1	1	1	1	1	1	1
M_indole_c	1	1	1	1	1	1	1	1	1	1	1
M_indole_e	1	1	1	1	1	1	1	1	1	1	1
M_indole_p	1	1	1	1	1	1	1	1	1	1	1
M_indpyr_e	0	1	1	1	1	1	1	1	1	1	1
M_inost_c	1	1	1	1	1	1	1	1	1	1	1
M_inost_e	1	1	1	1	1	1	1	1	1	1	1
M_inost_p	1	1	1	1	1	1	1	1	1	1	1
M_ins_c	1	1	1	1	1	1	1	1	1	1	1
M_ins_e	1	1	1	1	1	1	1	1	1	1	1
M_ins_p	1	1	1	1	1	1	1	1	1	1	1
M_ipdp_c	1	1	1	1	1	1	1	1	1	1	1
M_iscs_c	1	1	1	1	1	1	1	1	1	1	1
M_iscssh_c	1	1	1	1	1	1	1	1	1	1	1
M_iscu_DASH_2fe2s2_c	1	1	1	1	1	1	1	1	1	1	1
M_iscu_DASH_2fe2s_c	1	1	1	1	1	1	1	1	1	1	1
M_iscu_DASH_4fe4s_c	1	1	1	1	1	1	1	1	1	1	1
M_iscu_c	1	1	1	1	1	1	1	1	1	1	1
M_isetac_c	1	1	1	1	1	1	1	1	1	1	1
M_isetac_e	1	1	1	1	1	1	1	1	1	1	1
M_isetac_p	1	1	1	1	1	1	1	1	1	1	1
M_isoppam_c	0	1	0	1	1	1	1	1	1	0	1
M_isoquin2HO_c	1	1	1	1	1	1	1	1	1	1	1
M_isoquin_c	1	1	1	1	1	1	1	1	1	1	1
