ids	RSBA7	RSBDBR229	RSCFB2957	RSGMI1000	RSK60	RSMOLK2	RSPSI07	RSPSS4	RSR24	RSRUN2340	RSUW551
R_ISC4fe4sd	1	1	1	1	1	1	1	1	1	1	1
R_ISETACabcpp	1	1	1	1	1	1	1	1	1	1	1
R_ISETACtex	1	1	1	1	1	1	1	1	1	1	1
R_ISOQOXR	1	1	1	1	1	1	1	1	1	1	1
R_IZPN	1	1	1	1	1	1	1	1	1	1	1
R_KARA1	1	1	1	1	1	1	1	1	1	1	1
R_KARA2	1	1	1	1	1	1	1	1	1	1	1
R_KAS14	1	1	1	1	1	1	1	1	1	1	1
R_KAS15	1	1	1	1	1	1	1	1	1	1	1
R_KDOCT2	1	1	1	1	1	1	1	1	1	1	1
R_KDOO	1	1	1	1	1	1	1	1	1	1	1
R_KDOPP	1	1	1	1	1	1	1	1	1	1	1
R_KDOPS	1	1	1	1	1	1	1	1	1	1	1
R_KMBAOX	1	1	1	1	1	1	1	1	1	1	1
R_KYN	1	1	1	1	1	1	1	1	1	1	1
R_Kabcpp	1	1	1	1	1	1	1	1	1	1	1
R_Kt2pp	1	1	1	1	1	1	1	1	1	1	1
R_Kt3pp	1	1	1	1	1	1	1	1	1	1	1
R_Ktex	1	1	1	1	1	1	1	1	1	1	1
R_LAAL20	1	0	1	1	1	1	1	1	1	0	1
R_LAAL23	1	0	1	1	1	1	1	1	1	0	1
R_LAAL35	1	0	1	1	1	1	1	1	1	0	1
R_LAAL38	1	0	1	1	1	1	1	1	1	0	1
R_LAAL44	1	0	1	1	1	1	1	1	1	0	1
R_LAAL45	1	0	1	1	1	1	1	1	1	0	1
R_LAAL46	1	0	1	1	1	1	1	1	1	0	1
R_LAAL47	1	0	1	1	1	1	1	1	1	0	1
R_LAAL48	1	0	1	1	1	1	1	1	1	0	1
R_LAAL49	1	0	1	1	1	1	1	1	1	0	1
R_LAAL5	1	0	1	1	1	1	1	1	1	0	1
R_LAAL50	1	0	1	1	1	1	1	1	1	0	1
R_LAAL51	1	0	1	1	1	1	1	1	1	0	1
R_LAAL52	1	0	1	1	1	1	1	1	1	0	1
R_LAAL53	1	0	1	1	1	1	1	1	1	0	1
R_LAAL54	1	0	1	1	1	1	1	1	1	0	1
R_LAAL55	1	0	1	1	1	1	1	1	1	0	1
R_LAAL56	1	0	1	1	1	1	1	1	1	0	1
R_LAAL57	1	0	1	1	1	1	1	1	1	0	1
R_LAAL58	1	0	1	1	1	1	1	1	1	0	1
R_LAAL59	1	0	1	1	1	1	1	1	1	0	1
R_LAAL6	1	0	1	1	1	1	1	1	1	0	1
R_LAAL60	1	0	1	1	1	1	1	1	1	0	1
R_LAAL61	1	0	1	1	1	1	1	1	1	0	1
R_LAAL8	1	0	1	1	1	1	1	1	1	0	1
R_LAAO2ex	0	1	1	1	1	1	1	1	1	1	1
R_LAAO6ex	0	1	1	1	1	1	1	1	1	1	1
R_LALDO2x	0	0	0	0	0	0	1	0	1	0	0
R_LCARR	0	0	0	0	0	0	1	0	1	0	0
R_LDGUNPD	1	1	1	1	1	1	1	1	1	1	1
R_LDH_D	1	1	1	1	1	1	1	1	1	1	1
R_LDHm	1	1	1	1	1	1	1	1	1	1	1
R_LEUTA	1	1	1	1	1	1	1	1	1	1	1
R_LEUTRS	1	1	1	1	1	1	1	1	1	1	1
R_LEUabcpp	1	1	1	1	1	1	1	1	1	1	1
R_LEUt3pp	1	1	1	1	1	1	1	1	1	1	1
R_LEUtex	1	1	1	1	1	1	1	1	1	1	1
R_LGTHL	1	1	1	1	1	1	1	1	1	1	1
R_LIPAH	1	1	1	1	1	1	1	1	1	1	1
R_LIPOCT	1	1	1	1	1	1	1	1	1	1	1
R_LIPOS	1	1	1	1	1	1	1	1	1	1	1
R_LPADSS	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A120pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A140pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A141pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A160pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A161pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A180pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1A181pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E120pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E140pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E141pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E160pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E161pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E180pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1E181pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G120pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G140pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G141pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G160pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G161pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G180pp	1	1	1	1	1	1	1	1	1	1	1
R_LPLIPAL1G181pp	1	1	1	1	1	1	1	1	1	1	1
R_LPSKOC12TR	1	1	1	1	1	1	1	1	1	1	1
R_LPSKOabctex	1	1	1	1	1	1	1	1	1	1	1
R_LPSKOabctpp	1	1	1	1	1	1	1	1	1	1	1
R_LPSS1_KO_RS	1	1	1	1	1	1	1	1	1	1	1
R_LPSS1_RS	1	1	1	1	1	1	1	1	1	1	1
R_LPSS2_KO_RS	1	1	1	1	1	1	1	1	1	1	1
R_LPSS2_RS	1	1	1	1	1	1	1	1	1	1	1
R_LPSabctex	1	1	1	1	1	1	1	1	1	1	1
R_LPSabctpp	1	1	1	1	1	1	1	1	1	1	1
R_LSERDHr	1	1	1	1	1	1	1	1	1	1	1
R_LTHRK	1	1	1	1	1	1	1	1	1	1	1
R_LYSDC	1	1	1	1	1	1	1	1	1	1	1
R_LYSMO	1	1	1	1	1	1	1	1	1	1	1
R_LYSTRS	1	1	1	1	1	1	1	1	1	1	1
R_LYSt2pp	1	1	1	1	1	1	1	1	1	1	1
R_LYSt3pp	1	1	1	1	1	1	1	1	1	1	1
R_LYStex	1	1	1	1	1	1	1	1	1	1	1
R_L_LACD2	1	1	1	1	1	1	1	1	1	1	1
R_L_LACt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_L_LACtex	1	1	1	1	1	1	1	1	1	1	1
R_MACACI	1	1	1	1	1	1	1	1	1	1	1
R_MACPD	0	0	1	0	1	0	0	0	0	0	0
R_MACPT	0	0	1	0	0	0	0	0	0	0	0
R_MALCOAMT	1	1	1	1	1	1	1	1	1	1	1
R_MALEI	0	0	0	1	0	0	0	1	0	1	0
R_MALPYRI	1	1	0	1	0	1	1	1	0	1	1
R_MALS	1	1	1	1	1	1	1	1	1	1	1
R_MALT	0	1	0	1	0	1	1	1	0	1	1
R_MALt2_2pp	1	1	1	1	1	1	1	1	1	1	1
R_MALt2r	0	1	0	0	0	0	1	0	1	0	0
R_MALtex	1	1	1	1	1	1	1	1	1	1	1
R_MAN1PT2	0	0	0	0	0	0	1	0	0	0	0
R_MAN6PI	1	1	1	1	1	1	1	1	1	1	1
R_MBCOA	1	1	1	1	1	1	1	1	1	1	1
R_MCBTFabcpp	0	1	0	0	0	1	1	0	1	0	1
R_MCCC	1	1	1	1	1	1	1	1	1	1	1
R_MCCDNR	1	1	1	1	1	1	1	1	1	1	1
R_MCCDNS1	1	1	1	1	1	1	1	1	0	1	1
R_MCCDNabcpp	1	1	1	1	1	1	1	1	0	1	1
R_MCCDNexs	1	1	1	1	1	1	1	1	1	1	1
R_MCCDNtex	1	1	1	1	1	1	1	1	1	1	1
R_MCCDNtonex	1	1	1	1	1	1	1	1	0	1	1
R_MCCDNtpp	1	1	1	1	1	1	1	1	1	1	1
R_MCCIS1	1	1	1	0	1	1	1	0	0	0	1
R_MCCIS2	1	1	1	0	1	1	1	0	0	0	1
R_MCCIS4	1	1	1	0	1	1	1	0	0	0	1
R_MCCIS5	1	1	1	0	1	1	1	0	0	0	1
R_MCITD	1	1	1	1	1	1	1	1	1	1	1
R_MCITL2	1	1	1	1	1	1	1	1	1	1	1
R_MCITS	1	1	1	1	1	1	1	1	1	1	1
R_MCLACi	1	1	1	0	1	1	1	0	0	0	1
R_MCOATA	1	1	1	1	1	1	1	1	1	1	1
R_MCPST	1	1	1	1	1	1	1	1	1	1	1
R_MCSNAH	1	1	1	1	1	1	1	1	1	1	1
R_MCTP1App	1	1	1	1	1	1	1	1	1	1	1
R_MCTP1Bpp	1	1	1	1	1	1	1	1	1	1	1
R_MCTP2App	1	1	1	1	1	1	1	1	1	1	1
R_MDDCP1pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDCP2pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDCP3pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDCP4pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDCP5pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDEP1pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDEP2pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDEP3pp	1	1	1	1	1	1	1	1	1	1	1
R_MDDEP4pp	1	1	1	1	1	1	1	1	1	1	1
R_MDH	1	1	1	1	1	1	1	1	1	1	1
R_MDH2	1	1	1	1	1	1	1	1	1	1	1
R_MDNTHAep	1	1	1	1	1	1	1	1	1	1	1
R_ME1	0	1	0	0	0	0	1	0	0	0	0
R_ME2	1	1	1	1	1	1	1	1	1	1	1
R_MECDPDH3	1	1	1	1	1	1	1	1	1	1	1
R_MECDPS	1	1	1	1	1	1	1	1	1	1	1
R_MEOHtex	1	1	1	1	1	1	1	1	1	1	1
R_MEOHtrpp	1	1	1	1	1	1	1	1	1	1	1
R_MEPCT	1	1	1	1	1	1	1	1	1	1	1
R_MEPYRCE	0	0	0	1	0	0	0	0	0	0	0
R_MEPYRt_p	1	1	1	1	1	1	1	1	1	1	1
R_MEPYRtex	1	1	1	1	1	1	1	1	1	1	1
R_MESUCCCE	0	0	0	1	0	0	0	0	0	0	0
R_MESUCCt_1pp	1	1	1	1	1	1	1	1	1	1	1
R_MESUCCtex	1	1	1	1	1	1	1	1	1	1	1
R_METALAabcpp	1	1	1	1	1	1	1	1	1	1	1
R_METALAtex	1	1	1	1	1	1	1	1	1	1	1
R_METAT	1	1	1	1	1	1	1	1	1	1	1
R_METB1	0	1	0	1	0	0	1	1	0	0	0
R_METNA	1	1	1	1	1	1	1	1	1	1	1
R_METOX1s	1	1	1	1	1	1	1	1	1	1	1
R_METOX2s	1	1	1	1	1	1	1	1	1	1	1
R_METOX3spept	1	1	1	1	1	1	1	1	1	1	1
R_METOX4spept	1	1	1	1	1	1	1	1	1	1	1
R_METS	1	1	1	1	1	1	1	1	1	1	1
R_METSOXR1	1	1	1	1	1	1	1	1	1	1	1
R_METSOXR1pept	1	1	1	1	1	1	1	1	1	1	1
R_METSOXR2	1	1	1	1	1	1	1	1	1	1	1
R_METSOXR2pept	1	1	1	1	1	1	1	1	1	1	1
R_METTRS	1	1	1	1	1	1	1	1	1	1	1
R_METTRSS	1	1	1	1	1	1	1	1	1	1	1
R_METabcpp	1	1	1	1	1	1	1	1	1	1	1
R_METt3pp	1	1	1	1	1	1	1	1	1	1	1
R_METtex	1	1	1	1	1	1	1	1	1	1	1
R_MG2tex	1	1	1	1	1	1	1	1	1	1	1
R_MG2tpp	1	1	1	1	1	1	1	1	1	1	1
R_MG2uabcpp	1	0	1	0	1	0	0	0	0	0	0
R_MGCH	1	1	1	1	1	1	1	1	1	1	1
R_MGSA	1	1	1	1	1	1	1	1	1	1	1
R_MI1PP	1	1	1	1	1	1	1	1	1	1	1
R_MI3PP	1	1	1	1	1	1	1	1	1	1	1
R_MI4PP	1	1	1	1	1	1	1	1	1	1	1
R_MICITDr	0	0	0	1	0	0	0	1	0	1	0
R_MINCYCtex	1	1	1	1	1	1	1	1	1	1	1
R_MINCYCtpp	1	1	1	1	1	1	1	1	1	1	1
R_MLDCP1App	1	1	1	1	1	1	1	1	1	1	1
R_MLDCP1Bpp	1	1	1	1	1	1	1	1	1	1	1
R_MLDCP2App	1	1	1	1	1	1	1	1	1	1	1
R_MLDCP2Bpp	1	1	1	1	1	1	1	1	1	1	1
R_MLDCP3App	1	1	1	1	1	1	1	1	1	1	1
R_MLDEP1pp	1	1	1	1	1	1	1	1	1	1	1
R_MLDEP2pp	1	1	1	1	1	1	1	1	1	1	1
R_MLTGY1pp	1	1	1	1	1	1	1	1	1	1	1
R_MLTGY2pp	1	1	1	1	1	1	1	1	1	1	1
R_MLTGY3pp	1	1	1	1	1	1	1	1	1	1	1
R_MLTGY4pp	1	1	1	1	1	1	1	1	1	1	1
R_MME	0	0	0	0	0	0	0	0	0	0	1
R_MMM	1	1	1	1	1	1	1	1	1	1	1
R_MMSAD3	1	1	1	1	1	1	1	1	1	1	1
R_MMTSAO	1	1	1	1	1	1	1	1	1	1	1
R_MN2t3pp	1	1	1	1	1	1	1	1	1	1	1
R_MNLDH2	0	0	0	1	0	0	0	1	0	0	0
R_MNLabcpp	1	1	1	1	1	1	1	1	1	1	1
R_MNLtex	1	1	1	1	1	1	1	1	1	1	1
R_MNt2pp	1	1	1	1	1	1	1	1	1	1	1
R_MNtex	1	1	1	1	1	1	1	1	1	1	1
R_MOADSUx	1	1	1	1	1	1	1	1	1	1	1
R_MOAT	1	1	1	1	1	1	1	1	1	1	1
R_MOBDabcpp	1	1	1	1	1	1	1	1	1	1	1
R_MOBDtex	1	1	1	1	1	1	1	1	1	1	1
R_MOCOS	1	1	1	1	1	1	1	1	1	1	1
R_MOGDS	1	1	1	1	1	1	1	1	1	1	1
R_MOHMT	1	1	1	1	1	1	1	1	1	1	1
R_MOTH	1	0	1	1	1	1	1	1	0	1	1
R_MOTS	1	0	1	1	1	1	1	1	0	1	1
R_MPTAT	1	1	1	1	1	1	1	1	1	1	1
R_MPTG	1	1	1	1	1	1	1	1	1	1	1
R_MPTG2	1	1	1	1	1	1	1	1	1	1	1
R_MPTS	1	1	1	1	1	1	1	1	1	1	1
R_MPTSS	1	1	1	1	1	1	1	1	1	1	1
R_MSAR	1	1	1	1	1	1	1	1	1	1	1
R_MSO3abcpp	1	1	1	1	1	1	1	1	1	1	1
R_MSO3tex	1	1	1	1	1	1	1	1	1	1	1
R_MTAN	1	1	1	1	1	1	1	1	1	1	1
R_MTARTDC	1	1	1	1	1	1	1	1	1	1	1
R_MTHFC	1	1	1	1	1	1	1	1	1	1	1
R_MTHFC_glu	1	1	1	1	1	1	1	1	1	1	1
R_MTHFD	1	1	1	1	1	1	1	1	1	1	1
R_MTHFD_glu	1	1	1	1	1	1	1	1	1	1	1
R_MTHFR2	1	1	1	1	1	1	1	1	1	1	1
R_MTHFR2_glu	1	1	1	1	1	1	1	1	1	1	1
R_MTHPTGHMr	1	1	1	1	1	1	1	1	1	1	1
R_MTI	1	1	1	1	1	1	1	1	0	1	1
R_MUCCYCI	1	1	1	0	1	1	1	0	0	0	1
R_MUCCY_kt	1	1	1	1	1	1	1	1	1	1	1
R_MXYLt5	1	1	1	1	1	1	1	1	1	1	1
R_MXYLt6	1	1	1	1	1	1	1	1	1	1	1
R_N2tex	1	1	1	1	1	1	1	1	1	1	1
R_N6DMAAH	1	1	1	1	1	1	1	1	1	1	1
R_N6IAMPPRH	1	1	1	1	1	1	1	1	1	1	1
R_NABTNO	1	1	1	1	1	1	1	1	1	1	1
R_NACHY	1	1	1	1	1	1	1	1	1	1	1
R_NACODA	1	1	1	1	1	1	1	1	1	1	1
R_NACt1pp	1	1	1	1	1	1	1	1	1	1	1
R_NACtex	1	1	1	1	1	1	1	1	1	1	1
R_NADDP	1	1	1	1	1	1	1	1	1	1	1
R_NADDP1	1	1	1	1	1	1	1	1	1	1	1
R_NADH10	1	1	1	1	1	1	1	1	1	1	1
R_NADH16pp	1	1	1	1	1	1	1	1	1	1	1
R_NADH5	1	1	1	1	1	1	1	1	1	1	1
R_NADH9	1	1	1	1	1	1	1	1	1	1	1
R_NADHPO	1	1	1	1	1	1	1	1	1	1	1
R_NADHXD	1	1	1	1	1	1	1	1	1	1	1
R_NADHXE	1	1	1	1	1	1	1	1	1	1	1
R_NADK	1	1	1	1	1	1	1	1	1	1	1
R_NADK1	1	1	1	1	1	1	1	1	1	1	1
R_NADK2	1	1	1	1	1	1	1	1	1	1	1
R_NADN	1	1	1	1	1	1	1	1	1	1	1
R_NADPHQR2	0	0	0	1	0	1	0	1	0	0	1
R_NADPHQR3	0	0	0	1	0	1	0	1	0	0	1
R_NADPHQR4	0	0	0	1	0	1	0	1	0	0	1
R_NADPHXD	1	1	1	1	1	1	1	1	1	1	1
R_NADPHXE	1	1	1	1	1	1	1	1	1	1	1
R_NADS2	1	1	1	1	1	1	1	1	1	1	1
R_NAMNPP	1	1	1	1	1	1	1	1	1	1	1
R_NAPRT	1	1	1	1	1	1	1	1	1	1	1
R_NAt3pp	1	0	1	1	1	1	1	1	1	1	1
R_NAtex	1	1	1	1	1	1	1	1	1	1	1
R_NBAH	1	1	1	1	1	1	1	1	1	1	1
R_NBAHH_ir	1	1	1	1	1	1	1	1	1	1	1
R_NDPK1	1	1	1	1	1	1	1	1	1	1	1
R_NDPK10	1	1	1	1	1	1	1	1	1	1	1
R_NDPK2	1	1	1	1	1	1	1	1	1	1	1
R_NDPK3	1	1	1	1	1	1	1	1	1	1	1
R_NDPK4	1	1	1	1	1	1	1	1	1	1	1
R_NDPK5	1	1	1	1	1	1	1	1	1	1	1
R_NDPK6	1	1	1	1	1	1	1	1	1	1	1
R_NDPK7	1	1	1	1	1	1	1	1	1	1	1
R_NDPK8	1	1	1	1	1	1	1	1	1	1	1
R_NDPK9	1	1	1	1	1	1	1	1	1	1	1
R_NGAME	1	1	1	1	1	1	1	1	1	1	1
R_NH4tex	1	1	1	1	1	1	1	1	1	1	1
R_NH4tpp	1	1	1	1	1	1	1	1	1	1	1
R_NHFRBO	1	1	1	1	1	1	1	1	1	1	1
R_NI2abcpp	1	0	1	1	1	1	1	1	1	1	1
R_NI2t3pp	1	1	1	1	1	1	1	1	1	1	1
R_NI2tex	1	1	1	1	1	1	1	1	1	1	1
R_NI2tpp	1	1	1	1	1	1	1	1	1	1	1
R_NI2uabcpp	1	0	1	0	1	0	0	0	1	0	0
R_NITL4	1	1	1	1	1	1	1	1	1	1	1
R_NITL5	1	1	1	1	1	1	1	1	1	1	1
R_NITORTpp	0	0	0	1	0	0	0	1	0	1	0
R_NITRDT1	1	1	1	1	1	1	1	1	1	1	1
R_NITRDT1p	1	1	1	1	1	1	1	1	1	1	1
R_NITRDT2	1	1	1	1	1	1	1	1	1	1	1
R_NMNAT	1	1	1	1	1	1	1	1	1	1	1
R_NMNDA	1	1	1	1	1	1	1	1	1	1	1
R_NMNHYD	1	1	1	1	1	1	1	1	1	1	1
R_NNAM	1	1	1	1	1	1	1	1	1	1	1
R_NNATr	1	1	1	1	1	1	1	1	1	1	1
R_NNDMBRT	1	1	1	1	1	1	1	1	1	1	1
R_NNDPR	1	1	1	1	1	1	1	1	1	1	1
R_NO2t2rpp	1	0	1	1	1	1	1	1	0	1	1
R_NO2tex	1	1	1	1	1	1	1	1	1	1	1
R_NO3R1pp	1	0	1	1	1	1	1	1	1	1	1
R_NO3R2	1	1	1	1	1	1	1	1	1	1	1
R_NO3abcpp	1	1	1	1	1	1	1	1	1	1	1
R_NO3t2pp	1	1	1	1	1	1	1	1	1	1	1
R_NO3t7pp	1	0	1	1	1	1	1	1	0	1	1
R_NO3tex	1	1	1	1	1	1	1	1	1	1	1
R_NODOx	1	1	1	1	1	1	1	1	1	1	1
R_NODOy	1	1	1	1	1	1	1	1	1	1	1
R_NORcytc	1	1	1	1	1	1	1	1	0	1	1
R_NOVBCNtex	1	1	1	1	1	1	1	1	1	1	1
R_NOVBCNtpp	1	1	1	1	1	1	1	1	1	1	1
R_NOtex	1	1	1	1	1	1	1	1	1	1	1
R_NOtpp	1	1	1	1	1	1	1	1	1	1	1
R_NPPDO	1	1	1	1	1	1	1	1	1	1	1
R_NT5C	1	1	1	1	1	1	1	1	1	1	1
R_NTD1	1	1	1	1	1	1	1	1	1	1	1
R_NTD10	1	1	1	1	1	1	1	1	1	1	1
R_NTD11	1	1	1	1	1	1	1	1	1	1	1
R_NTD12	1	1	1	1	1	1	1	1	1	1	1
R_NTD2	1	1	1	1	1	1	1	1	1	1	1
R_NTD3	1	1	1	1	1	1	1	1	1	1	1
R_NTD4	1	1	1	1	1	1	1	1	1	1	1
R_NTD5	1	1	1	1	1	1	1	1	1	1	1
R_NTD6	1	1	1	1	1	1	1	1	1	1	1
R_NTD7	1	1	1	1	1	1	1	1	1	1	1
R_NTD8	1	1	1	1	1	1	1	1	1	1	1
R_NTD9	1	1	1	1	1	1	1	1	1	1	1
R_NTP1	1	1	1	1	1	1	1	1	1	1	1
R_NTP3	1	1	1	1	1	1	1	1	1	1	1
R_NTPP1	1	1	1	1	1	1	1	1	1	1	1
R_NTPP10	1	1	1	1	1	1	1	1	1	1	1
R_NTPP11	1	1	1	1	1	1	1	1	1	1	1
R_NTPP2	1	1	1	1	1	1	1	1	1	1	1
R_NTPP3	1	1	1	1	1	1	1	1	1	1	1
R_NTPP4	1	1	1	1	1	1	1	1	1	1	1
R_NTPP5	1	1	1	1	1	1	1	1	1	1	1
R_NTPP7	1	1	1	1	1	1	1	1	1	1	1
R_NTPP8	1	1	1	1	1	1	1	1	1	1	1
R_NTPP9	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD2	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD3	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD4	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD5	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD6	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD7	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD8	1	1	1	1	1	1	1	1	1	1	1
R_NTPPD9	1	1	1	1	1	1	1	1	1	1	1
R_NTPTP1	1	1	1	1	1	1	1	1	1	1	1
R_NTPTP2	1	1	1	1	1	1	1	1	1	1	1
R_NTRIR2x	1	1	1	1	1	1	1	1	1	1	1
R_NTRIR5pp	1	1	1	1	1	1	1	1	0	1	1
R_NTRLASE	1	1	1	1	1	1	1	1	1	1	1
R_NTRLASE2	1	1	1	1	1	1	1	1	1	1	1
R_NTRLASE3	1	1	1	1	1	1	1	1	1	1	1
R_NT_DNAf_30kb_ep	1	1	1	1	1	1	1	1	1	1	1
R_NT_DNAf_30kb_pc	1	1	1	1	1	1	1	1	1	1	1
R_Naldxteff	1	1	1	1	1	1	1	1	1	1	1
R_Naldxtex	1	1	1	1	1	1	1	1	1	1	1
R_O2Stex	1	1	1	1	1	1	1	1	1	1	1
R_O2Stpp	1	1	1	1	1	1	1	1	1	1	1
R_O2tex	1	1	1	1	1	1	1	1	1	1	1
R_O2tpp	1	1	1	1	1	1	1	1	1	1	1
R_OAADC	1	1	1	1	1	1	1	1	1	1	1
R_OCAALD	0	1	0	0	0	1	1	0	1	0	1
R_OCBT	1	1	1	1	1	1	1	1	1	1	1
R_OCDCAtexi	1	1	1	1	1	1	1	1	1	1	1
R_OCDCEAtexi	1	1	1	1	1	1	1	1	1	1	1
R_OCHSLACtex	1	1	1	1	1	1	1	1	1	1	1
R_OCHSLACtpp	1	1	1	1	1	1	1	1	1	1	1
R_OCOAT1	1	1	1	1	1	1	1	1	1	1	1
R_OCTAtex	1	1	1	1	1	1	1	1	1	1	1
R_OCTDPS	1	1	1	1	1	1	1	1	1	1	1
R_OGMEACPD	1	1	1	1	1	1	1	1	1	1	1
R_OGMEACPR	1	1	1	1	1	1	1	1	1	1	1
R_OGMEACPS	1	1	1	1	1	1	1	1	1	1	1
R_OHPBAT	1	1	1	1	1	1	1	1	1	1	1
R_OHPHM	1	1	1	1	1	1	1	1	1	1	1
R_OIVD1r	0	0	0	0	0	0	0	0	1	0	0
R_OIVD2	1	1	1	1	1	1	1	1	1	1	1
R_OIVD3	0	0	0	0	0	0	0	0	1	0	0
R_OMBZLM	1	1	1	1	1	1	1	1	1	1	1
R_OMCDC	1	1	1	1	1	1	1	1	1	1	1
R_OMMBLHX	1	1	1	1	1	1	1	1	1	1	1
R_OMPDC	1	1	1	1	1	1	1	1	1	1	1
R_OMPHHX	1	1	1	1	1	1	1	1	1	1	1
R_ONOO_c	1	1	1	1	1	1	1	1	1	1	1
R_ONOO_e	1	1	1	1	1	1	1	1	1	1	1
R_ONOO_p	1	1	1	1	1	1	1	1	1	1	1
R_ONOOf_c	1	1	1	1	1	1	1	1	1	1	1
R_ONOOf_e	1	1	1	1	1	1	1	1	1	1	1
R_ONOOf_p	1	1	1	1	1	1	1	1	1	1	1
R_OP4ENH	1	1	1	1	1	1	1	1	1	1	1
R_OPAH	1	1	1	1	1	1	1	1	1	1	1
R_OPHBDC	1	1	1	1	1	1	1	1	1	1	1
R_OPHHX	1	1	1	1	1	1	1	1	1	1	1
R_OPMEACPD	1	1	1	1	1	1	1	1	1	1	1
R_OPMEACPR	1	1	1	1	1	1	1	1	1	1	1
R_OPMEACPS	1	1	1	1	1	1	1	1	1	1	1
R_ORN5MOO	0	0	0	1	0	0	0	1	0	0	0
R_ORNCD	1	1	1	1	1	1	1	1	1	1	1
R_ORNDC	1	1	1	1	1	1	1	1	1	1	1
R_ORNTA	1	1	1	1	1	1	1	1	1	1	1
R_ORNTAC	1	1	1	1	1	1	1	1	1	1	1
R_ORNabcpp	1	1	1	1	1	1	1	1	1	1	1
R_ORNtex	1	1	1	1	1	1	1	1	1	1	1
R_OROTt2_2pp	1	1	1	1	1	1	1	1	1	1	1
R_OROTtex	1	1	1	1	1	1	1	1	1	1	1
R_ORPT	1	1	1	1	1	1	1	1	1	1	1
R_OXCOAHDH	1	1	1	1	1	1	1	1	1	1	1
R_OXDHCOAT	1	1	1	1	1	1	1	1	1	1	1
R_OXOAEL	1	1	1	1	1	1	1	1	1	1	1
R_OXYLt5	1	1	1	1	1	1	1	1	1	1	1
R_OXYLt6	1	1	1	1	1	1	1	1	1	1	1
R_P5CD	1	1	1	1	1	1	1	1	1	1	1
R_P5CD1p	1	1	1	1	1	1	1	1	1	1	1
R_P5CR	1	1	1	1	1	1	1	1	1	1	1
R_PA120abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PA140abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PA141abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PA160abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PA161abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PA180abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PA181abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PACCOAE	1	0	1	1	1	1	1	1	1	1	1
R_PACCOAL	1	1	1	1	1	1	1	1	1	1	1
R_PACOAT	1	1	1	1	1	1	1	1	1	1	1
R_PACt1	1	1	1	1	1	1	1	1	1	1	1
R_PACt3	1	1	1	1	1	1	1	1	1	1	1
R_PALDH	0	0	0	0	0	1	0	0	0	0	1
R_PANTS	1	1	1	1	1	1	1	1	1	1	1
R_PAPPT3	1	1	1	1	1	1	1	1	1	1	1
R_PAPSR	1	1	1	1	1	1	1	1	1	1	1
R_PC11M	1	0	1	1	1	1	1	1	1	1	1
R_PC17M	1	0	1	1	1	1	1	1	1	1	1
R_PC20M	1	0	1	1	1	1	1	1	1	1	1
